"county","state","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"Jefferson","KS",30,15905,6.69999980926513,7.90000009536743,6.80000019073486,2931,13.5,33460,12.5,32.599998474121,33,34,98.1012268066406,0.458975166082382,48.9217224121093
"Jewell","KS",4,4251,-23.2000007629394,11.8000001907348,13,374,11.6999998092651,21875,25.6000003814697,23.7000007629394,45.7000007629394,30.2999992370605,99.5765686035156,0,54.1049156188964
"Johnson","KS",787,355054,38.7999992370605,5.80000019073486,3.59999990463256,4262,40.5,50348,0.300000011920929,30.6000003814697,43.7999992370605,25.2000007629394,95.4136581420898,1.9481543302536,54.8998184204101
"Kearny","KS",5,4027,16.3999996185302,6.30000019073486,5.09999990463256,3822,12.5,32077,11.8999996185302,22.5,55.2000007629394,22,89.4462356567382,0.0993295237421989,42.4385414123535
"Kingman","KS",10,8292,-8.30000019073486,10.3999996185302,9.5,767,11.8999996185302,27491,14.3000001907348,26.3999996185302,40.4000015258789,32.9000015258789,99.0472717285156,0.108538351953029,50.2050170898437
"Kiowa","KS",5,3660,-11.5,10.6999998092651,10.3999996185302,3853,14.6000003814697,28099,9.69999980926513,18.7999992370605,55.9000015258789,25.1000003814697,98.3606567382812,0.191256836056709,51.6666679382324
"Labette","KS",36,23693,-9.10000038146972,9.39999961853027,9.10000038146972,3840,12.1000003814697,27919,7.5,41.2000007629394,33.099998474121,25.2999992370605,92.6687240600586,4.34727573394775,42.95361328125
"Lane","KS",3,2375,-7.90000009536743,10.6999998092651,10,878,17.7999992370605,30506,10.1999998092651,20.3999996185302,51.9000015258789,27.3999996185302,99.1157913208007,0.0421052649617195,54.6947364807128
"Leavenworth","KS",145,64371,22.2999992370605,5.5,4.09999990463256,3655,23.8999996185302,36820,3.40000009536743,34.7999992370605,33.4000015258789,31.5,85.5400695800781,11.0795230865478,36.0053443908691
"Lincoln","KS",5,3653,-15.8999996185302,11.6999998092651,14.3000001907348,598,11.6000003814697,25223,17.2000007629394,28.2000007629394,41.099998474121,30.2000007629394,99.5072555541992,0.0273747611790895,59.4579811096191
"Linn","KS",14,8254,1.89999997615814,11.6999998092651,10.1999998092651,2156,10.3999996185302,24692,14.8000001907348,32.7000007629394,34.2000007629394,32.7999992370605,98.7521209716796,0.448267519474029,50.0848083496093
"Logan","KS",3,3081,-9.60000038146972,10.6000003814697,9.5,3740,15.8999996185302,26731,11.1000003814697,20.7999992370605,53,26.1000003814697,98.8964614868164,0.357026934623718,55.4690017700195
"Lyon","KS",40,34732,-2.29999995231628,6,6.19999980926513,6808,21.3999996185302,30262,5.80000019073486,32.7999992370605,34.7000007629394,32.2000007629394,91.6388320922851,2.1046872138977,42.197395324707
"McPherson","KS",30,27268,2,8.5,8.89999961853027,1875,17.3999996185302,32482,8,28.1000003814697,44.2000007629394,27.3999996185302,97.7812805175781,0.773800790309906,47.6419258117675
"Marion","KS",13,12888,-6.30000019073486,11.1999998092651,12.1999998092651,1341,14.8999996185302,27127,15.6999998092651,25.6000003814697,49.5,24.5,98.4404067993164,0.636250793933868,49.2783966064453
"Marshall","KS",12,11705,-12.1999998092651,10.8000001907348,12.1999998092651,1264,10.1999998092651,25249,20.5,34.5,34.7000007629394,30.5,99.3763351440429,0.0854335725307464,50.0469894409179
"Meade","KS",4,4247,-11.6999998092651,9.30000019073486,9.80000019073486,0,17.1000003814697,27857,7.19999980926513,19.8999996185302,52.4000015258789,27.3999996185302,96.3503646850586,0,50.95361328125
"Miami","KS",42,23466,11,7,6.80000019073486,3062,13.1999998092651,34424,8.80000019073486,34.599998474121,31.7999992370605,33.4000015258789,96.4587097167968,2.40773892402648,47.2854347229003
"Mitchell","KS",10,7203,-11.8000001907348,9.30000019073486,12.6000003814697,2387,15.8000001907348,26502,9,25.7000007629394,43.9000015258789,30.1000003814697,98.8893508911132,0.610856592655181,50.6733322143554
"Montgomery","KS",59,38816,-10.5,10,9.39999961853027,5762,13.6000003814697,27063,3.59999990463256,34.2999992370605,43,22.3999996185302,90.1689987182617,6.27833890914917,40.9934043884277
"Morris","KS",9,6198,-3.20000004768371,11.1000003814697,11,2174,12.5,27437,15.6000003814697,30.7999992370605,34.4000015258789,34.4000015258789,98.4349822998046,0.322684735059738,50.1936111450195
"Morton","KS",5,3480,-1.20000004768371,7.5,6.09999990463256,1912,16.2000007629394,30785,4.5,23.7999992370605,54.7999992370605,21,94.7413787841796,0.0862068980932235,47.9885063171386
"Nemaha","KS",14,10446,-7.59999990463256,9.89999961853027,10.6999998092651,1380,12.3000001907348,26786,26,28.1000003814697,39.5,32.099998474121,99.3490295410156,0.354202568531036,53.7909240722656
"Neosho","KS",30,17035,-10.5,9.69999980926513,9.30000019073486,2973,11.5,27613,7.59999990463256,35.5,37.099998474121,27.1000003814697,97.1176986694336,1.1153507232666,46.3340187072753
"Ness","KS",4,4033,-14.1000003814697,10.6000003814697,11.6999998092651,0,12.3000001907348,28229,14.6999998092651,25.5,43.599998474121,30.6000003814697,99.5784759521484,0,54.996280670166
"Norton","KS",7,5947,-14.5,10.3000001907348,12.1000003814697,1119,12.8000001907348,28972,10,25.3999996185302,47.9000015258789,26.6000003814697,96.2502136230468,2.27005219459533,51.5890350341796
"Osage","KS",22,15248,1.5,8.80000019073486,8.80000019073486,1900,9.30000019073486,28960,12.6000003814697,31,34.5,34.099998474121,98.6030960083007,0.222980067133903,48.6686782836914
"Osborne","KS",5,4867,-20.1000003814697,12.6000003814697,14.3999996185302,204,11,23500,13.6000003814697,29.8999996185302,38.5,31.3999996185302,99.3425140380859,0.0821861550211906,53.5648231506347
"Ottawa","KS",8,5634,-7.59999990463256,9.60000038146972,11.1000003814697,899,14,26410,10.8999996185302,27.1000003814697,45.5,27,99.3787689208984,0.0709975138306617,50.0532493591308
"Pawnee","KS",10,7555,-5.59999990463256,10.3999996185302,8.80000019073486,2366,16.7000007629394,28759,8.80000019073486,31.2000007629394,37.9000015258789,30.6000003814697,93.6995391845703,3.16346788406372,47.4520187377929
"Phillips","KS",7,6590,-13.6999998092651,11.3999996185302,11.6999998092651,413,10.8999996185302,26541,12.8999996185302,24.8999996185302,46.599998474121,28.2000007629394,98.9984817504882,0.24279211461544,51.4112281799316
"Pottawatomie","KS",20,16128,13.8000001907348,7.30000019073486,7.30000019073486,2203,15.6000003814697,29932,9.10000038146972,26.2000007629394,38.7000007629394,34.4000015258789,97.9600677490234,0.576636910438537,49.7023811340332
"Pratt","KS",13,9702,-6.59999990463256,9.69999980926513,9.5,3726,19.5,30481,5.69999980926513,30.6000003814697,37.2000007629394,31.8999996185302,96.4543380737304,1.19562971591949,49.33003616333
"Rawlins","KS",3,3404,-19.7000007629394,10.6999998092651,10.6000003814697,1167,14.3999996185302,25818,27.1000003814697,20.2999992370605,52.9000015258789,26.7000007629394,99.3536987304687,0.0881316065788269,56.8448867797851
"Reno","KS",50,62389,-4.40000009536743,8.60000038146972,7.69999980926513,6029,14.8999996185302,29549,3.59999990463256,32.599998474121,40.099998474121,26.8999996185302,93.946044921875,2.74407339096069,45.4871864318847
"Republic","KS",9,6482,-19,13.1000003814697,14.6999998092651,490,10.3000001907348,25637,23.1000003814697,24.7000007629394,46.4000015258789,28.5,99.5371780395507,0.0462820120155811,58.7164459228515
"Rice","KS",14,10610,-13.6000003814697,9.69999980926513,10.3999996185302,2223,18.7000007629394,27406,5.30000019073486,29.5,40.9000015258789,29.2999992370605,96.3430709838867,1.10273325443267,49.6795463562011
"Riley","KS",110,67139,5.59999990463256,3.5,2.79999995231628,3856,34.2999992370605,28511,1.5,36.4000015258789,38.5,24.7000007629394,83.2094573974609,10.1386671066284,32.4654808044433
"Rooks","KS",7,6039,-14.8999996185302,10.6999998092651,11,1299,11,24601,10.6000003814697,25,40.4000015258789,34.4000015258789,98.9236602783203,0.579566180706024,51.1674118041992
"Rush","KS",5,3842,-16.7000007629394,12.8999996185302,12.3000001907348,569,11.5,25489,12.3999996185302,32.5,35.7000007629394,31.3999996185302,99.2712097167968,0,55.1275367736816
"Russell","KS",9,7835,-14.3999996185302,12.1000003814697,11.6000003814697,2586,14.1000003814697,26508,5.5,29.2999992370605,35.7000007629394,34.7000007629394,98.7109146118164,0.548819422721862,51.2444152832031
"Saline","KS",70,49301,3.20000004768371,7.80000019073486,6.30000019073486,6992,17.7000007629394,31030,1.39999997615814,33.4000015258789,36.2999992370605,30.1000003814697,93.8561096191406,3.07295989990234,47.9158630371093
"Scott","KS",7,5289,-9.30000019073486,8.39999961853027,7.80000019073486,3099,13.8000001907348,29267,4.19999980926513,18.8999996185302,56.2999992370605,24.5,97.2584609985351,0.0945358276367187,47.9296646118164
"Sedgwick","KS",417,403662,13.5,6.80000019073486,4.59999990463256,8399,22.2000007629394,36194,0.699999988079071,33.599998474121,40.5,25.2999992370605,85.5103988647461,8.93346405029296,46.2203521728515
"Seward","KS",29,18743,9.69999980926513,5.40000009536743,4,7391,11.6000003814697,29810,2.20000004768371,21.8999996185302,51.099998474121,26.7000007629394,77.3355407714843,5.91154050827026,36.3122215270996
"Shawnee","KS",297,160976,5.5,7.19999980926513,5.90000009536743,8541,22.2999992370605,35987,1,38.9000015258789,35.7000007629394,25.1000003814697,87.7081069946289,8.30247974395752,51.1219062805175
"Sheridan","KS",3,3043,-16.6000003814697,9.19999980926513,8.69999980926513,1577,13.3000001907348,25135,16.1000003814697,21.2000007629394,45.2000007629394,33.4000015258789,99.2113037109375,0,53.7627334594726
"Sherman","KS",6,6926,-13,9.19999980926513,7.5,4072,12.5,25770,7.40000009536743,24.7000007629394,49.7000007629394,25.2999992370605,94.8455123901367,0.245451927185058,47.3289070129394
"Smith","KS",5,5078,-22.2999992370605,12.6999998092651,15.1999998092651,215,10,22261,20.3999996185302,27.7000007629394,43.2999992370605,28.6000003814697,99.704605102539,0.0787711665034294,56.1638450622558
"Stafford","KS",6,5365,-11,11.5,11.6999998092651,2185,16.5,25000,10.3000001907348,28.2000007629394,38.599998474121,33,98.2479019165039,0.186393290758132,51.4445495605468
"Stanton","KS",3,2333,-0.400000005960464,5.80000019073486,5.09999990463256,468,16.8999996185302,28993,12.8000001907348,22.3999996185302,55.7000007629394,21.3999996185302,86.3694839477539,0.0857265293598175,42.7775382995605
"Stevens","KS",7,5048,8.69999980926513,8.10000038146972,6.19999980926513,1810,14.1000003814697,30462,6.59999990463256,15.6999998092651,56.7999992370605,27.2000007629394,90.1743240356445,0.515055477619171,49.0689392089843
"Sumner","KS",22,25841,4.59999990463256,8.69999980926513,8,2778,11.3000001907348,32772,9.89999961853027,30.7999992370605,35.2999992370605,33.5,96.2385330200195,0.541774690151214,44.8473358154296
"Thomas","KS",8,8258,-1.60000002384185,8,6.59999990463256,4185,15.6999998092651,27470,9.60000038146972,23.7999992370605,47.099998474121,28.7999992370605,98.195686340332,0.351174622774124,47.5054473876953
"Trego","KS",4,3694,-15.6000003814697,11.5,12.1999998092651,1491,12.1000003814697,25851,16.2000007629394,31.7999992370605,38,30,99.296157836914,0.0541418530046939,51.7596092224121
"Wabaunsee","KS",8,6603,-6.69999980926513,9.39999961853027,8.19999980926513,1273,12.6000003814697,31802,18.2000007629394,25.1000003814697,37,37.2000007629394,98.3340911865234,0.620929896831512,51.2797203063964
"Wallace","KS",2,1821,-11.1999998092651,8.60000038146972,7.80000019073486,55,12.5,23950,19.3999996185302,15.3999996185302,63.7000007629394,20.5,98.0230636596679,0.329489290714263,58.539264678955
"Washington","KS",7,7073,-21.3999996185302,12,14.3000001907348,1291,11.1999998092651,24134,24,24.1000003814697,47,28.5,99.674819946289,0.0565530881285667,52.3398857116699
"Wichita","KS",4,2758,-9.5,7.40000009536743,7.69999980926513,288,12.5,25288,15.1999998092651,19.6000003814697,55.4000015258789,24.6000003814697,89.0137786865234,0.0362581573426723,44.5975341796875
"Wilson","KS",17,10289,-17.2000007629394,11.1999998092651,10.8000001907348,1921,11.3999996185302,23635,12.3999996185302,28.7000007629394,41.5,29.3999996185302,98.6490402221679,0.194382354617118,45.048110961914
"Woodson","KS",8,4116,-12.8999996185302,13.3000001907348,13.1000003814697,1182,8.39999961853027,24185,17,31.6000003814697,35.5,32.4000015258789,98.6151580810546,0.364431500434875,45.335277557373
"Wyandotte","KS",1048,161993,-7.90000009536743,7.40000009536743,5.59999990463256,11587,10.3000001907348,28672,0.100000001490116,56.2999992370605,21.1000003814697,22.2999992370605,67.1189498901367,27.4511852264404,37.7380485534668
"Adair","KY",38,15360,2.40000009536743,8.89999961853027,6.80000019073486,1551,7.40000009536743,20163,20.1000003814697,31.7999992370605,58.2000007629394,9.60000038146972,96.69921875,2.98828125,41.8229179382324
"Allen","KY",43,14628,5.30000019073486,9.19999980926513,6.90000009536743,706,4.59999990463256,21635,13.3999996185302,37.7000007629394,50.7000007629394,11.1999998092651,98.6669387817382,1.12797379493713,37.0180473327636
"Anderson","KY",77,14571,24.2000007629394,6.80000019073486,5.59999990463256,2875,9.89999961853027,31054,8.80000019073486,38.5,42.2000007629394,18.7999992370605,96.6920623779296,2.96479296684265,44.4169921875
"Ballard","KY",31,7902,-10.8999996185302,9.5,8.60000038146972,1131,8.69999980926513,24773,10,58.5,28.6000003814697,12.8999996185302,96.6590728759765,3.03720569610595,49.1014938354492
"Barren","KY",70,34001,1.20000004768371,8.69999980926513,7.30000019073486,1156,8.30000019073486,23507,14.5,43.7999992370605,42.099998474121,13.6999998092651,94.7266235351562,4.94103097915649,38.1547584533691
"Bath","KY",35,9692,-1.70000004768371,8,7.19999980926513,1219,6.19999980926513,20026,16.1000003814697,53,29.8999996185302,16.5,96.9149780273437,2.85802721977233,43.3759803771972
"Bell","KY",85,31506,-10.1999998092651,7.69999980926513,5.5,3862,9.30000019073486,15840,0.300000011920929,49.599998474121,38.9000015258789,10.3000001907348,97.0291366577148,2.55189490318298,36.7390327453613
"Boone","KY",256,57589,37.7000007629394,5,3.29999995231628,4345,15.3000001907348,39000,2.29999995231628,27.6000003814697,52.2000007629394,19.7999992370605,98.4840850830078,0.626855850219726,40.9366378784179
"Bourbon","KY",66,19236,-0.300000011920929,7.80000019073486,5.90000009536743,2952,11.8000001907348,26898,10.6999998092651,41.7999992370605,39.099998474121,18.6000003814697,90.9960479736328,8.6400499343872,35.9742164611816
"Boyd","KY",320,51150,-7.69999980926513,8.69999980926513,6.09999990463256,2961,11.8999996185302,30241,0.400000005960464,49.599998474121,34.9000015258789,15.1000003814697,97.4604110717773,2.03323554992675,41.3431091308593
"Boyle","KY",143,25641,3.5,8.19999980926513,6.30000019073486,3352,14.3999996185302,28168,6,42,43.2999992370605,14.3999996185302,90.0276870727539,9.53160953521728,36.1842346191406
"Bracken","KY",40,7766,4.19999980926513,8.39999961853027,7,358,6.5,24721,18.3999996185302,42.9000015258789,39.599998474121,17.1000003814697,99.2789077758789,0.605202138423919,37.7543144226074
"Breathitt","KY",31,15703,-10.8999996185302,6,4.90000009536743,1359,8.60000038146972,14908,3.40000009536743,65.5,24.3999996185302,9.69999980926513,99.5796966552734,0.210150927305221,33.9807662963867
"Breckinridge","KY",29,16312,-2.09999990463256,8.89999961853027,6.19999980926513,499,6.30000019073486,21878,17.7999992370605,44.4000015258789,41.9000015258789,13.5,96.0765075683593,3.58018636703491,42.9928894042968
"Bullitt","KY",171,47567,18,4.40000009536743,2.5,1836,6.30000019073486,31658,1.10000002384185,41.2999992370605,40.7999992370605,17.6000003814697,99.1275482177734,0.433073341846466,39.8784866333007
"Butler","KY",27,11245,2.70000004768371,8.19999980926513,6.59999990463256,1333,5.09999990463256,20781,8.5,30.5,56.7999992370605,12.3999996185302,99.2085342407226,0.489106267690658,42.7389945983886
"Caldwell","KY",37,13232,-3.5,10.1000003814697,8.80000019073486,2288,8.19999980926513,24033,7.19999980926513,53.099998474121,34.7999992370605,11.8999996185302,93.8331298828125,5.82678365707397,42.7070732116699
"Calloway","KY",81,30735,4.19999980926513,8.89999961853027,7.19999980926513,2603,19.3999996185302,25012,6.09999990463256,48.5,36.5,14.5,96.1704864501953,3.12672853469848,41.451114654541
"Campbell","KY",561,83866,2.09999990463256,7.59999990463256,5.30000019073486,3443,14.8999996185302,34973,1.20000004768371,32.5,49.9000015258789,17.2000007629394,98.4689865112304,1.01471400260925,39.1577033996582
"Carlisle","KY",27,5238,-4.40000009536743,9.89999961853027,8.80000019073486,474,6.59999990463256,24039,12.8999996185302,54.2999992370605,33.2000007629394,12.1000003814697,98.5872497558593,1.0500191450119,48.5872459411621
"Carroll","KY",73,9292,2.79999995231628,8.19999980926513,5.69999980926513,3248,10.6999998092651,24164,9.5,56.599998474121,27.8999996185302,15.1000003814697,97.4709396362304,2.14162731170654,40.3142471313476
"Carter","KY",61,24340,-0.300000011920929,7.19999980926513,5.5,1199,7.59999990463256,20826,7.40000009536743,49.2999992370605,38.599998474121,11.6000003814697,99.7124099731445,0.082169272005558,35.1684455871582
"Casey","KY",32,14211,-2.5,8.39999961853027,6.69999980926513,964,6.5,18176,18.8999996185302,26.6000003814697,62.599998474121,10.1999998092651,99.2540969848632,0.260361701250076,37.3091278076171
"Christian","KY",94,68941,1.89999997615814,5.40000009536743,4.5,3761,10.3999996185302,23838,3.29999995231628,41.2000007629394,47.5,11,71.749755859375,24.5557804107666,23.6259994506835
"Clark","KY",118,29496,6.30000019073486,7.19999980926513,5.30000019073486,3005,13,29089,5.5,42.5,40.2000007629394,17,94.0466537475586,5.4753189086914,39.045970916748
